#det	t	x	dt	dx
P2Y1	782.5	2.133580	26.8	0.1
P2Y1	780.0	2.145420	26.8	0.1
P2Y1	777.5	2.157140	26.8	0.1
P2Y1	775.0	2.168840	26.8	0.1
P2Y1	772.5	2.179490	26.8	0.1
P2Y1	770.0	2.188130	26.8	0.1
P2Y1	767.5	2.195200	26.8	0.1
P2Y1	765.0	2.201670	26.8	0.1
P2Y1	762.5	2.209090	26.8	0.1
P2Y1	760.0	2.218460	26.8	0.1
P2Y1	757.5	2.227820	26.8	0.1
P2Y1	755.0	2.235170	26.8	0.1
P2Y1	752.5	2.241110	26.8	0.1
P2Y1	750.0	2.246760	26.8	0.1
P2Y1	747.5	2.252580	26.8	0.1
P2Y1	745.0	2.258780	26.8	0.1
P2Y1	742.5	2.265270	26.8	0.1
P2Y1	740.0	2.271890	26.8	0.1
P2Y1	737.5	2.278560	26.8	0.1
P2Y1	735.0	2.285230	26.8	0.1
P2Y1	732.5	2.291850	26.8	0.1
P2Y1	730.0	2.298110	26.8	0.1
P2Y1	727.5	2.302720	26.8	0.1
P2Y1	725.0	2.304900	26.8	0.1
P2Y1	722.5	2.306950	26.8	0.1
P2Y1	720.0	2.311060	26.8	0.1
P2Y1	717.5	2.316010	26.8	0.1
P2Y1	715.0	2.320120	26.8	0.1
P2Y1	712.5	2.323260	26.8	0.1
P2Y1	710.0	2.325660	26.8	0.1
P2Y1	707.5	2.327490	26.8	0.1
P2Y1	705.0	2.329020	26.8	0.1
P2Y1	702.5	2.331110	26.8	0.1
P2Y1	700.0	2.334340	26.8	0.1
P2Y1	697.5	2.337760	26.8	0.1
P2Y1	695.0	2.340450	26.8	0.1
P2Y1	692.5	2.343190	26.8	0.1
P2Y1	690.0	2.346710	26.8	0.1
P2Y1	687.5	2.349840	26.8	0.1
P2Y1	685.0	2.351570	26.8	0.1
P2Y1	682.5	2.353460	26.8	0.1
P2Y1	680.0	2.356910	26.8	0.1
P2Y1	677.5	2.360110	26.8	0.1
P2Y1	675.0	2.361200	26.8	0.1
P2Y1	672.5	2.361320	26.8	0.1
P2Y1	670.0	2.361970	26.8	0.1
P2Y1	667.5	2.363130	26.8	0.1
P2Y1	665.0	2.364400	26.8	0.1
P2Y1	662.5	2.365540	26.8	0.1
P2Y1	660.0	2.366350	26.8	0.1
P2Y1	657.5	2.366750	26.8	0.1
P2Y1	655.0	2.366750	26.8	0.1
P2Y1	652.5	2.366750	26.8	0.1
P2Y1	650.0	2.367060	26.8	0.1
P2Y1	647.5	2.367360	26.8	0.1
P2Y1	645.0	2.367320	26.8	0.1
P2Y1	642.5	2.367360	26.8	0.1
P2Y1	640.0	2.367880	26.8	0.1
P2Y1	637.5	2.368560	26.8	0.1
P2Y1	635.0	2.368980	26.8	0.1
P2Y1	632.5	2.369170	26.8	0.1
P2Y1	630.0	2.369310	26.8	0.1
P2Y1	627.5	2.369770	26.8	0.1
P2Y1	625.0	2.370740	26.8	0.1
P2Y1	622.5	2.371580	26.8	0.1
P2Y1	620.0	2.371690	26.8	0.1
P2Y1	617.5	2.371580	26.8	0.1
P2Y1	615.0	2.371840	26.8	0.1
P2Y1	612.5	2.372190	26.8	0.1
P2Y1	610.0	2.372270	26.8	0.1
P2Y1	607.5	2.372190	26.8	0.1
P2Y1	605.0	2.372140	26.8	0.1
P2Y1	602.5	2.372190	26.8	0.1
P2Y1	600.0	2.372400	26.8	0.1
P2Y1	597.5	2.372790	26.8	0.1
P2Y1	595.0	2.373360	26.8	0.1
P2Y1	592.5	2.374000	26.8	0.1
P2Y1	590.0	2.374600	26.8	0.1
P2Y1	587.5	2.375210	26.8	0.1
P2Y1	585.0	2.375860	26.8	0.1
P2Y1	582.5	2.376420	26.8	0.1
P2Y1	580.0	2.376760	26.8	0.1
P2Y1	577.5	2.377020	26.8	0.1
P2Y1	575.0	2.377430	26.8	0.1
P2Y1	572.5	2.378230	26.8	0.1
P2Y1	570.0	2.379490	26.8	0.1
P2Y1	567.5	2.380650	26.8	0.1
P2Y1	565.0	2.381170	26.8	0.1
P2Y1	562.5	2.381250	26.8	0.1
P2Y2	1200.0	0.001309	26.8	0.1
P2Y2	1197.5	0.000604	26.8	0.1
P2Y2	1195.0	0.001040	26.8	0.1
P2Y2	1192.5	0.001812	26.8	0.1
P2Y2	1190.0	0.002274	26.8	0.1
P2Y2	1187.5	0.002416	26.8	0.1
P2Y2	1185.0	0.002398	26.8	0.1
P2Y2	1182.5	0.002416	26.8	0.1
P2Y2	1180.0	0.002632	26.8	0.1
P2Y2	1177.5	0.003020	26.8	0.1
P2Y2	1175.0	0.003534	26.8	0.1
P2Y2	1172.5	0.004228	26.8	0.1
P2Y2	1170.0	0.005129	26.8	0.1
P2Y2	1167.5	0.006041	26.8	0.1
P2Y2	1165.0	0.006756	26.8	0.1
P2Y2	1162.5	0.007249	26.8	0.1
P2Y2	1160.0	0.007565	26.8	0.1
P2Y2	1157.5	0.007853	26.8	0.1
P2Y2	1155.0	0.008289	26.8	0.1
P2Y2	1152.5	0.009061	26.8	0.1
P2Y2	1150.0	0.010171	26.8	0.1
P2Y2	1147.5	0.010873	26.8	0.1
P2Y2	1145.0	0.010678	26.8	0.1
P2Y2	1142.5	0.010873	26.8	0.1
P2Y2	1140.0	0.012736	26.8	0.1
P2Y2	1137.5	0.015706	26.8	0.1
P2Y2	1135.0	0.018797	26.8	0.1
P2Y2	1132.5	0.021143	26.8	0.1
P2Y2	1130.0	0.022395	26.8	0.1
P2Y2	1127.5	0.024163	26.8	0.1
P2Y2	1125.0	0.027915	26.8	0.1
P2Y2	1122.5	0.032620	26.8	0.1
P2Y2	1120.0	0.037047	26.8	0.1
P2Y2	1117.5	0.041681	26.8	0.1
P2Y2	1115.0	0.047404	26.8	0.1
P2Y2	1112.5	0.054970	26.8	0.1
P2Y2	1110.0	0.064726	26.8	0.1
P2Y2	1107.5	0.075509	26.8	0.1
P2Y2	1105.0	0.086187	26.8	0.1
P2Y2	1102.5	0.097255	26.8	0.1
P2Y2	1100.0	0.109500	26.8	0.1
P2Y2	1097.5	0.123231	26.8	0.1
P2Y2	1095.0	0.138331	26.8	0.1
P2Y2	1092.5	0.153434	26.8	0.1
P2Y2	1090.0	0.167700	26.8	0.1
P2Y2	1087.5	0.183638	26.8	0.1
P2Y2	1085.0	0.203747	26.8	0.1
P2Y2	1082.5	0.227131	26.8	0.1
P2Y2	1080.0	0.251883	26.8	0.1
P2Y2	1077.5	0.275457	26.8	0.1
P2Y2	1075.0	0.296183	26.8	0.1
P2Y2	1072.5	0.316533	26.8	0.1
P2Y2	1070.0	0.339052	26.8	0.1
P2Y2	1067.5	0.362443	26.8	0.1
P2Y2	1065.0	0.385519	26.8	0.1
P2Y2	1062.5	0.411373	26.8	0.1
P2Y2	1060.0	0.442057	26.8	0.1
P2Y2	1057.5	0.471176	26.8	0.1
P2Y2	1055.0	0.493222	26.8	0.1
P2Y2	1052.5	0.514669	26.8	0.1
P2Y2	1050.0	0.541987	26.8	0.1
P2Y2	1047.5	0.569639	26.8	0.1
P2Y2	1045.0	0.591680	26.8	0.1
P2Y2	1042.5	0.612529	26.8	0.1
P2Y2	1040.0	0.637192	26.8	0.1
P2Y2	1037.5	0.662666	26.8	0.1
P2Y2	1035.0	0.685135	26.8	0.1
P2Y2	1032.5	0.705556	26.8	0.1
P2Y2	1030.0	0.725799	26.8	0.1
P2Y2	1027.5	0.746632	26.8	0.1
P2Y2	1025.0	0.768685	26.8	0.1
P2Y2	1022.5	0.793146	26.8	0.1
P2Y2	1020.0	0.820305	26.8	0.1
P2Y2	1017.5	0.846304	26.8	0.1
P2Y2	1015.0	0.867537	26.8	0.1
P2Y2	1012.5	0.885569	26.8	0.1
P2Y2	1010.0	0.902749	26.8	0.1
P2Y2	1007.5	0.919397	26.8	0.1
P2Y2	1005.0	0.935989	26.8	0.1
P2Y2	1002.5	0.955641	26.8	0.1
P2Y2	1000.0	0.980297	26.8	0.1
P2Y2	997.5	1.004570	26.8	0.1
P2Y2	995.0	1.023530	26.8	0.1
P2Y2	992.5	1.041420	26.8	0.1
P2Y2	990.0	1.062800	26.8	0.1
P2Y2	987.5	1.084310	26.8	0.1
P2Y2	985.0	1.102180	26.8	0.1
P2Y2	982.5	1.118740	26.8	0.1
P2Y2	980.0	1.137050	26.8	0.1
P2Y2	977.5	1.156800	26.8	0.1
P2Y2	975.0	1.176550	26.8	0.1
P2Y2	972.5	1.193650	26.8	0.1
P2Y2	970.0	1.206270	26.8	0.1
P2Y2	967.5	1.217200	26.8	0.1
P2Y2	965.0	1.229920	26.8	0.1
P2Y2	962.5	1.246200	26.8	0.1
P2Y2	960.0	1.266220	26.8	0.1
P2Y2	957.5	1.285460	26.8	0.1
P2Y2	955.0	1.299950	26.8	0.1
P2Y2	952.5	1.312650	26.8	0.1
P2Y2	950.0	1.327180	26.8	0.1
P2Y2	947.5	1.342850	26.8	0.1
P2Y2	945.0	1.358270	26.8	0.1
P2Y2	942.5	1.373660	26.8	0.1
P2Y2	940.0	1.389340	26.8	0.1
P2Y2	937.5	1.404470	26.8	0.1
P2Y2	935.0	1.418520	26.8	0.1
P2Y2	932.5	1.433460	26.8	0.1
P2Y2	930.0	1.450970	26.8	0.1
P2Y2	927.5	1.469100	26.8	0.1
P2Y2	925.0	1.485730	26.8	0.1
P2Y2	922.5	1.501720	26.8	0.1
P2Y2	920.0	1.518100	26.8	0.1
P2Y2	917.5	1.533740	26.8	0.1
P2Y2	915.0	1.547640	26.8	0.1
P2Y2	912.5	1.561520	26.8	0.1
P2Y2	910.0	1.576750	26.8	0.1
P2Y2	907.5	1.590520	26.8	0.1
P2Y2	905.0	1.600720	26.8	0.1
P2Y2	902.5	1.612270	26.8	0.1
P2Y2	900.0	1.629330	26.8	0.1
P2Y2	897.5	1.646090	26.8	0.1
P2Y2	895.0	1.656750	26.8	0.1
P2Y2	892.5	1.665430	26.8	0.1
P2Y2	890.0	1.677160	26.8	0.1
P2Y2	887.5	1.690800	26.8	0.1
P2Y2	885.0	1.704190	26.8	0.1
P2Y2	882.5	1.717380	26.8	0.1
P2Y2	880.0	1.730550	26.8	0.1
P2Y2	877.5	1.742140	26.8	0.1
P2Y2	875.0	1.751270	26.8	0.1
P2Y2	872.5	1.761470	26.8	0.1
P2Y2	870.0	1.775660	26.8	0.1
P2Y2	867.5	1.789860	26.8	0.1
P2Y2	865.0	1.800170	26.8	0.1
P2Y2	862.5	1.809800	26.8	0.1
P2Y2	860.0	1.822260	26.8	0.1
P2Y2	857.5	1.835170	26.8	0.1
P2Y2	855.0	1.845600	26.8	0.1
P2Y2	852.5	1.854500	26.8	0.1
P2Y2	850.0	1.863350	26.8	0.1
P2Y2	847.5	1.872020	26.8	0.1
P2Y2	845.0	1.880270	26.8	0.1
P2Y2	842.5	1.888930	26.8	0.1
P2Y2	840.0	1.898730	26.8	0.1
P2Y2	837.5	1.908870	26.8	0.1
P2Y2	835.0	1.918430	26.8	0.1
P2Y2	832.5	1.927590	26.8	0.1
P2Y2	830.0	1.936840	26.8	0.1
P2Y2	827.5	1.946920	26.8	0.1
P2Y2	825.0	1.958430	26.8	0.1
P2Y2	822.5	1.971090	26.8	0.1
P2Y2	820.0	1.984170	26.8	0.1
P2Y2	817.5	1.995850	26.8	0.1
P2Y2	815.0	2.004970	26.8	0.1
P2Y2	812.5	2.013970	26.8	0.1
P2Y2	810.0	2.025270	26.8	0.1
P2Y2	807.5	2.037530	26.8	0.1
P2Y2	805.0	2.048970	26.8	0.1
P2Y2	802.5	2.059880	26.8	0.1
P2Y2	800.0	2.070770	26.8	0.1
P2Y2	797.5	2.081030	26.8	0.1
P2Y2	795.0	2.089930	26.8	0.1
P2Y2	792.5	2.097340	26.8	0.1
P2Y2	790.0	2.103730	26.8	0.1
P2Y2	787.5	2.111230	26.8	0.1
P2Y2	785.0	2.121620	26.8	0.1
P2Y2	782.5	2.133580	26.8	0.1
P2Y2	780.0	2.145420	26.8	0.1
P2Y2	777.5	2.157140	26.8	0.1
P2Y2	775.0	2.168840	26.8	0.1
P2Y2	772.5	2.179490	26.8	0.1
P2Y2	770.0	2.188130	26.8	0.1
P2Y2	767.5	2.195200	26.8	0.1
P2Y2	765.0	2.201670	26.8	0.1
P2Y2	762.5	2.209090	26.8	0.1
P2Y2	760.0	2.218460	26.8	0.1
P2Y2	757.5	2.227820	26.8	0.1
P2Y2	755.0	2.235170	26.8	0.1
P2Y2	752.5	2.241110	26.8	0.1
P2Y2	750.0	2.246760	26.8	0.1
P2Y2	747.5	2.252580	26.8	0.1
P2Y2	745.0	2.258780	26.8	0.1
P2Y2	742.5	2.265270	26.8	0.1
P2Y2	740.0	2.271890	26.8	0.1
P2Y2	737.5	2.278560	26.8	0.1
P2Y2	735.0	2.285230	26.8	0.1
P2Y2	732.5	2.291850	26.8	0.1
P2Y2	730.0	2.298110	26.8	0.1
P2Y2	727.5	2.302720	26.8	0.1
P2Y2	725.0	2.304900	26.8	0.1
P2Y2	722.5	2.306950	26.8	0.1
P2Y2	720.0	2.311060	26.8	0.1
P2Y2	717.5	2.316010	26.8	0.1
P2Y2	715.0	2.320120	26.8	0.1
P2Y2	712.5	2.323260	26.8	0.1
P2Y2	710.0	2.325660	26.8	0.1
P2Y2	707.5	2.327490	26.8	0.1
P2Y2	705.0	2.329020	26.8	0.1
P2Y2	702.5	2.331110	26.8	0.1
P2Y2	700.0	2.334340	26.8	0.1
P2Y2	697.5	2.337760	26.8	0.1
P2Y2	695.0	2.340450	26.8	0.1
P2Y2	692.5	2.343190	26.8	0.1
P2Y2	690.0	2.346710	26.8	0.1
P2Y2	687.5	2.349840	26.8	0.1
P2Y2	685.0	2.351570	26.8	0.1
P2Y2	682.5	2.353460	26.8	0.1
P2Y2	680.0	2.356910	26.8	0.1
P2Y2	677.5	2.360110	26.8	0.1
P2Y2	675.0	2.361200	26.8	0.1
P2Y2	672.5	2.361320	26.8	0.1
P2Y2	670.0	2.361970	26.8	0.1
P2Y2	667.5	2.363130	26.8	0.1
P2Y2	665.0	2.364400	26.8	0.1
P2Y2	662.5	2.365540	26.8	0.1
P2Y2	660.0	2.366350	26.8	0.1
P2Y2	657.5	2.366750	26.8	0.1
P2Y2	655.0	2.366750	26.8	0.1
P2Y2	652.5	2.366750	26.8	0.1
P2Y2	650.0	2.367060	26.8	0.1
P2Y2	647.5	2.367360	26.8	0.1
P2Y2	645.0	2.367320	26.8	0.1
P2Y2	642.5	2.367360	26.8	0.1
P2Y2	640.0	2.367880	26.8	0.1
P2Y2	637.5	2.368560	26.8	0.1
P2Y2	635.0	2.368980	26.8	0.1
P2Y2	632.5	2.369170	26.8	0.1
P2Y2	630.0	2.369310	26.8	0.1
P2Y2	627.5	2.369770	26.8	0.1
P2Y2	625.0	2.370740	26.8	0.1
P2Y2	622.5	2.371580	26.8	0.1
P2Y2	620.0	2.371690	26.8	0.1
P2Y2	617.5	2.371580	26.8	0.1
P2Y2	615.0	2.371840	26.8	0.1
P2Y2	612.5	2.372190	26.8	0.1
P2Y2	610.0	2.372270	26.8	0.1
P2Y2	607.5	2.372190	26.8	0.1
P2Y2	605.0	2.372140	26.8	0.1
P2Y2	602.5	2.372190	26.8	0.1
P2Y2	600.0	2.372400	26.8	0.1
P2Y2	597.5	2.372790	26.8	0.1
P2Y2	595.0	2.373360	26.8	0.1
P2Y2	592.5	2.374000	26.8	0.1
P2Y2	590.0	2.374600	26.8	0.1
P2Y2	587.5	2.375210	26.8	0.1
P2Y2	585.0	2.375860	26.8	0.1
P2Y2	582.5	2.376420	26.8	0.1
P2Y2	580.0	2.376760	26.8	0.1
P2Y2	577.5	2.377020	26.8	0.1
P2Y2	575.0	2.377430	26.8	0.1
P2Y2	572.5	2.378230	26.8	0.1
P2Y2	570.0	2.379490	26.8	0.1
P2Y2	567.5	2.380650	26.8	0.1
P2Y2	565.0	2.381170	26.8	0.1
P2Y2	562.5	2.381250	26.8	0.1
